id path model viewthresh viewmode iter Egr Mgr Rep Swi Adh Act Inh Sec Da Di Ds Int Set Boy Dff Bgr Abi Pbi Lbi Bbi Rad Deg Dgr Ntr Bwi Ina uMgr faulty
79 exports_example/example_scan_1/screenshots/ToothMaker_5000_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0235 200.0 1.0 0.0 0.001 0.2 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
80 exports_example/example_scan_1/screenshots/ToothMaker_8800_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0274 200.0 1.0 0.0 0.001 0.92 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
81 exports_example/example_scan_1/screenshots/ToothMaker_3100_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0209 200.0 1.0 0.0 0.001 0.29 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
82 exports_example/example_scan_1/screenshots/ToothMaker_101000_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.03 200.0 1.0 0.0 0.001 1.1 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
83 exports_example/example_scan_1/screenshots/ToothMaker_5400_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0235 200.0 1.0 0.0 0.001 0.56 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
84 exports_example/example_scan_1/screenshots/ToothMaker_7500_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0261 200.0 1.0 0.0 0.001 0.65 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
85 exports_example/example_scan_1/screenshots/ToothMaker_9300_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0287 200.0 1.0 0.0 0.001 0.47 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
86 exports_example/example_scan_1/screenshots/ToothMaker_1000_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0183 200.0 1.0 0.0 0.001 0.2 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
87 exports_example/example_scan_1/screenshots/ToothMaker_10000_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.03 200.0 1.0 0.0 0.001 0.2 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
88 exports_example/example_scan_1/screenshots/ToothMaker_8700_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0274 200.0 1.0 0.0 0.001 0.83 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
89 exports_example/example_scan_1/screenshots/ToothMaker_6100_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0248 200.0 1.0 0.0 0.001 0.29 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
90 exports_example/example_scan_1/screenshots/ToothMaker_21000_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0196 200.0 1.0 0.0 0.001 1.1 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
91 exports_example/example_scan_1/screenshots/ToothMaker_0400_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.017 200.0 1.0 0.0 0.001 0.56 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
92 exports_example/example_scan_1/screenshots/ToothMaker_2500_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0196 200.0 1.0 0.0 0.001 0.65 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
93 exports_example/example_scan_1/screenshots/ToothMaker_9800_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0287 200.0 1.0 0.0 0.001 0.92 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
94 exports_example/example_scan_1/screenshots/ToothMaker_4000_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0222 200.0 1.0 0.0 0.001 0.2 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
95 exports_example/example_scan_1/screenshots/ToothMaker_41000_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0222 200.0 1.0 0.0 0.001 1.1 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
96 exports_example/example_scan_1/screenshots/ToothMaker_0100_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.017 200.0 1.0 0.0 0.001 0.29 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
97 exports_example/example_scan_1/screenshots/ToothMaker_91000_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0287 200.0 1.0 0.0 0.001 1.1 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
98 exports_example/example_scan_1/screenshots/ToothMaker_6400_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0248 200.0 1.0 0.0 0.001 0.56 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
99 exports_example/example_scan_1/screenshots/ToothMaker_8200_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0274 200.0 1.0 0.0 0.001 0.38 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
100 exports_example/example_scan_1/screenshots/ToothMaker_4500_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0222 200.0 1.0 0.0 0.001 0.65 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
101 exports_example/example_scan_1/screenshots/ToothMaker_2000_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0196 200.0 1.0 0.0 0.001 0.2 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
102 exports_example/example_scan_1/screenshots/ToothMaker_8900_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0274 200.0 1.0 0.0 0.001 1.01 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
103 exports_example/example_scan_1/screenshots/ToothMaker_5100_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0235 200.0 1.0 0.0 0.001 0.29 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
104 exports_example/example_scan_1/screenshots/ToothMaker_3400_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0209 200.0 1.0 0.0 0.001 0.56 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
105 exports_example/example_scan_1/screenshots/ToothMaker_1500_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0183 200.0 1.0 0.0 0.001 0.65 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
106 exports_example/example_scan_1/screenshots/ToothMaker_10500_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.03 200.0 1.0 0.0 0.001 0.65 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
107 exports_example/example_scan_1/screenshots/ToothMaker_9600_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0287 200.0 1.0 0.0 0.001 0.74 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
108 exports_example/example_scan_1/screenshots/ToothMaker_7000_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0261 200.0 1.0 0.0 0.001 0.2 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
109 exports_example/example_scan_1/screenshots/ToothMaker_1100_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0183 200.0 1.0 0.0 0.001 0.29 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
110 exports_example/example_scan_1/screenshots/ToothMaker_9200_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0287 200.0 1.0 0.0 0.001 0.38 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
111 exports_example/example_scan_1/screenshots/ToothMaker_7400_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0261 200.0 1.0 0.0 0.001 0.56 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
112 exports_example/example_scan_1/screenshots/ToothMaker_5500_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0235 200.0 1.0 0.0 0.001 0.65 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
113 exports_example/example_scan_1/screenshots/ToothMaker_3000_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0209 200.0 1.0 0.0 0.001 0.2 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
114 exports_example/example_scan_1/screenshots/ToothMaker_4100_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0222 200.0 1.0 0.0 0.001 0.29 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
115 exports_example/example_scan_1/screenshots/ToothMaker_9900_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0287 200.0 1.0 0.0 0.001 1.01 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
116 exports_example/example_scan_1/screenshots/ToothMaker_2400_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0196 200.0 1.0 0.0 0.001 0.56 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
117 exports_example/example_scan_1/screenshots/ToothMaker_0500_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.017 200.0 1.0 0.0 0.001 0.65 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
118 exports_example/example_scan_1/screenshots/ToothMaker_71000_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0261 200.0 1.0 0.0 0.001 1.1 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
119 exports_example/example_scan_1/screenshots/ToothMaker_6000_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0248 200.0 1.0 0.0 0.001 0.2 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
120 exports_example/example_scan_1/screenshots/ToothMaker_8600_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0274 200.0 1.0 0.0 0.001 0.74 9.0 0.02 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
121 exports_example/example_scan_2/screenshots/ToothMaker_64103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0248 200.0 1.0 0.0 0.001 0.56 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
122 exports_example/example_scan_2/screenshots/ToothMaker_02103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.017 200.0 1.0 0.0 0.001 0.38 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
123 exports_example/example_scan_2/screenshots/ToothMaker_80103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0274 200.0 1.0 0.0 0.001 0.2 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
124 exports_example/example_scan_2/screenshots/ToothMaker_0993_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.017 200.0 1.0 0.0 0.001 1.01 18.9 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
125 exports_example/example_scan_2/screenshots/ToothMaker_50103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0235 200.0 1.0 0.0 0.001 0.2 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
126 exports_example/example_scan_2/screenshots/ToothMaker_78103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0261 200.0 1.0 0.0 0.001 0.92 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
127 exports_example/example_scan_2/screenshots/ToothMaker_36103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0209 200.0 1.0 0.0 0.001 0.74 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
128 exports_example/example_scan_2/screenshots/ToothMaker_61103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0248 200.0 1.0 0.0 0.001 0.29 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
129 exports_example/example_scan_2/screenshots/ToothMaker_99103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0287 200.0 1.0 0.0 0.001 1.01 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
130 exports_example/example_scan_2/screenshots/ToothMaker_49103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0222 200.0 1.0 0.0 0.001 1.01 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
131 exports_example/example_scan_2/screenshots/ToothMaker_07103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.017 200.0 1.0 0.0 0.001 0.83 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
132 exports_example/example_scan_2/screenshots/ToothMaker_55103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0235 200.0 1.0 0.0 0.001 0.65 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
133 exports_example/example_scan_2/screenshots/ToothMaker_85103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0274 200.0 1.0 0.0 0.001 0.65 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
134 exports_example/example_scan_2/screenshots/ToothMaker_5993_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0235 200.0 1.0 0.0 0.001 1.01 18.9 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
135 exports_example/example_scan_2/screenshots/ToothMaker_61093_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0248 200.0 1.0 0.0 0.001 1.1 18.9 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
136 exports_example/example_scan_2/screenshots/ToothMaker_33103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0209 200.0 1.0 0.0 0.001 0.47 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
137 exports_example/example_scan_2/screenshots/ToothMaker_65103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0248 200.0 1.0 0.0 0.001 0.65 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
138 exports_example/example_scan_2/screenshots/ToothMaker_03103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.017 200.0 1.0 0.0 0.001 0.47 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
139 exports_example/example_scan_2/screenshots/ToothMaker_51093_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0235 200.0 1.0 0.0 0.001 1.1 18.9 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
140 exports_example/example_scan_2/screenshots/ToothMaker_81093_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0274 200.0 1.0 0.0 0.001 1.1 18.9 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
141 exports_example/example_scan_2/screenshots/ToothMaker_81103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0274 200.0 1.0 0.0 0.001 0.29 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
142 exports_example/example_scan_2/screenshots/ToothMaker_1993_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0183 200.0 1.0 0.0 0.001 1.01 18.9 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
143 exports_example/example_scan_2/screenshots/ToothMaker_51103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0235 200.0 1.0 0.0 0.001 0.29 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
144 exports_example/example_scan_2/screenshots/ToothMaker_10993_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.03 200.0 1.0 0.0 0.001 1.01 18.9 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
145 exports_example/example_scan_2/screenshots/ToothMaker_37103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0209 200.0 1.0 0.0 0.001 0.83 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
146 exports_example/example_scan_2/screenshots/ToothMaker_79103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0261 200.0 1.0 0.0 0.001 1.01 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
147 exports_example/example_scan_2/screenshots/ToothMaker_60103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0248 200.0 1.0 0.0 0.001 0.2 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
148 exports_example/example_scan_2/screenshots/ToothMaker_910103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0287 200.0 1.0 0.0 0.001 1.1 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
149 exports_example/example_scan_2/screenshots/ToothMaker_98103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0287 200.0 1.0 0.0 0.001 0.92 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
150 exports_example/example_scan_2/screenshots/ToothMaker_06103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.017 200.0 1.0 0.0 0.001 0.74 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
151 exports_example/example_scan_2/screenshots/ToothMaker_48103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0222 200.0 1.0 0.0 0.001 0.92 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
152 exports_example/example_scan_2/screenshots/ToothMaker_54103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0235 200.0 1.0 0.0 0.001 0.56 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
153 exports_example/example_scan_2/screenshots/ToothMaker_84103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0274 200.0 1.0 0.0 0.001 0.56 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
154 exports_example/example_scan_2/screenshots/ToothMaker_4993_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0222 200.0 1.0 0.0 0.001 1.01 18.9 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
155 exports_example/example_scan_2/screenshots/ToothMaker_32103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0209 200.0 1.0 0.0 0.001 0.38 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
156 exports_example/example_scan_2/screenshots/ToothMaker_810103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0274 200.0 1.0 0.0 0.001 1.1 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
157 exports_example/example_scan_2/screenshots/ToothMaker_510103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0235 200.0 1.0 0.0 0.001 1.1 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
158 exports_example/example_scan_2/screenshots/ToothMaker_28103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0196 200.0 1.0 0.0 0.001 0.92 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
159 exports_example/example_scan_2/screenshots/ToothMaker_66103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0248 200.0 1.0 0.0 0.001 0.74 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
